EAN;Descripción;Provincia;Precio
7799044003773;GIRASOL 1,5 lts La Anonima;La Rioja;226,22
7792052178662;GIRASOL 1,5 lts CUISINE & CO;La Rioja;226,22
7790272004457;GIRASOL 1,5 lts Cada Dia;La Rioja;212,88
7790272001005;GIRASOL 900 ml Natura;La Rioja;168,60
7790070012050;GIRASOL 900 ml Cocinero;La Rioja;156,80
7792180001641;GIRASOL 900 ml Cañuelas;La Rioja;156,80
7790070230454;GIRASOL 900 ml Ideal Girasol;La Rioja;144,99
7793065000117;GIRASOL 900 ml Costa del sol;La Rioja;144,99
7791615000426;GIRASOL 900 ml Zanoni;La Rioja;144,99
7794870000293;GIRASOL 900 ml Alsamar;La Rioja;144,99
7790843000291;GIRASOL 900 ml Vicentin;La Rioja;144,99
8480017181770;GIRASOL 900 ml Dia;La Rioja;141,63
7797470005514;GIRASOL 900 ml Marolio;La Rioja;141,63
7796613302732;GIRASOL 900 ml M&K;La Rioja;141,63
7798085997102;GIRASOL 900 ml Coinco;La Rioja;141,63
7794870055798;GIRASOL 900 ml S&P;La Rioja;141,63
7794870001887;GIRASOL 900 ml Primor;La Rioja;132,26
7790272001050;GIRASOL 500 ml Natura;La Rioja;99,66
7790070225023;MEZCLA 1,5 lts Cocinero;La Rioja;232,22
7794870000330;MEZCLA 1,5 lts Siglo de oro;La Rioja;208,99
7793065000032;MEZCLA 1,5 lts Indigo;La Rioja;208,99
7791615000815;MEZCLA 1,5 lts Livorno;La Rioja;208,99
7790843225236;MEZCLA 1,5 lts Oleo Mix;La Rioja;208,99
7794870001269;MEZCLA 1,5 lts Clovelly;La Rioja;200,96
7790060234868;MEZCLA 900 ml Cocinero;La Rioja;145,12
7790272005553;MEZCLA 900 ml Sojola;La Rioja;137,88
7793065000377;MEZCLA 900 ml Indigo;La Rioja;130,63
7793065000384;MEZCLA 900 ml Comodoro;La Rioja;130,63
7791615001096;MEZCLA 900 ml Livorno;La Rioja;130,63
7790843000673;MEZCLA 900 ml Oleo Mix;La Rioja;130,63
7790895001000;Sprite LS 2.25 Lts. NR Pet 6B;La Rioja;183,87
7790895010095;Schweppes Pomelo S/Az 2.25 Lts NR Pet 6B;La Rioja;155,56
7790895000430;Coca-Cola Sabor Original 1.5 Lts. NR Pet 6B;La Rioja;138,22
7790895640025;Powerade Mountain Blast 500 ml NR Pet 6B;La Rioja;101,76
7790895067556;Coca-Cola Sin Azúcar 1.5 Lts. NR Pet 6B;La Rioja;150,73
7790895000836;Fanta Naranja 500 ml NR Pet 12B;La Rioja;86,87
7790895067532;Coca-Cola Sin Azúcar 500 ml NR Pet 12B;La Rioja;86,87
7790895000829;Sprite LS 500 ml NR Pet 12B;La Rioja;86,87
7790895646775;Cepita Fresh Pomelo 1.5 Lts. NR Pet 6B;La Rioja;117,62
7790895647703;Benedictino s/gas 2 Lts. NR Pet 6B;La Rioja;84,80
7790895647710;Soda Benedictino 2 Lts. NR Pet 6B;La Rioja;84,80
7790070218216;Aceite de Oliva Extra Virgen Comestible Cocinero 500 Ml;Mendoza;484,32
7790070231574;Aceite Mezcla Lira 900 Ml;Mendoza;372,29
7790070507341;Jugo de Limón Minerva 500 Ml;Mendoza;183,48
7790070411938;Arroz Parboil sin TACC Máximo 500 Gr;Mendoza;81,21
7790070411730;Arroz Integral Gallo 1 Kg;Mendoza;183,58
7790070412126;Arroz Largo Fino sin TACC Máximo 1 kG;Mendoza;122,29
7790070412171;Arroz Largo Fino 00000 sin TACC Máximo 500 Gr;Mendoza;71,93
7790070508805;Mate Cocido Saquitos Nobleza Gaucha 25un;Mendoza;78,28
7790070031549;Milanesas de Soja Lucchetti 4 Un 290 Gr;Mendoza;181,19
7790070031808;Milanesas de Soja Flowpack Granja del Sol 330 Gr;Mendoza;222,85
7790070411488;Pan Rallado Preferido 500 Gr;Mendoza;101,21
7790070411495;Pan Rallado Preferido 1 Kg;Mendoza;182,18
7790070411518;Rebozador Horno Preferido 500 Gr;Mendoza;146,35
7790070411549;Rebozador con Harina Pan Preferido 500 Gr;Mendoza;103,57
7790070411556;Rebozador con Harina Preferido 1 Kg;Mendoza;182,06
7622300724245;Fideos Tirabuzon Terrabusi 500gr;Mendoza;64,69
7622300724368;Fideos Tallarin Terrabusi 500gr;Mendoza;64,69
7622300724542;Fideos Spaghetti al Huevo Don Felipe 500 Gr;Mendoza;97,58
7790070318299;Fideos Tallarin Lucchetti 500 Gr;Mendoza;69,68
7790070507990;Premezclas Chipa Lucchetti 400gr;Mendoza;290,31
7790070032669;Acelga Congelada Granja Del Sol 500 Gr;Mendoza;268,09
7790070035103;Brócoli Lucchetti 300 Gr;Mendoza;197,26
7790070231253;Aceto Balsámico Cocinero Reducción 250 Cc;Mendoza;287,96
7790070228253;Salsa de Soja Reducida en Sodio Cocinero 500 Ml;Mendoza;390,80
7790070419163;Exquisita Helado Vainilla 6x15x52g;Mendoza;69,95
7790070509109;Nobleza Gaucha Suave x500g SIN TACC;Mendoza;211,00
7790070509116;Nobleza Gaucha Suave x1kg SIN TACC;Mendoza;400,90
7790070342010;Favorita Spaghetti Hierro 20x500g;Mendoza;63,30
7790070342027;Favorita Tallarin Hierro 20x500g;Mendoza;63,30
7790070342034;Favorita Tirabuzón Hierro 15x500g;Mendoza;63,30
7790070035141;Lucchetti Acelga 450g;Mendoza;242,65
7790070035080;Espinaca Lucchetti 400 Gr;Mendoza;214,87
EAN;Descripción;Provincia;Precio
7790070031587;Suprema de Pollo de Espinaca y Queso Granja del Sol 400 Gr;Mendoza;445,87
7790070507327;Favorita Leudante con Hierro;Mendoza;105,50
7790070419125;Exquisita Helado Chocolate 6x15x55g;Mendoza;69,95
7790070508553;Salus Limon y menta;Mendoza;298,99
7790070508546;Salus Hierbas Serranas;Mendoza;298,99
7790070417282;Favorita Bizcochuelo Vainilla 12X450G.;Mendoza;158,25
7790070417299;Favorita Bizcochuelo Chocolate 12X450G.;Mendoza;168,91
7790070342041;Favorita Mostachol Hierro 15x500g;Mendoza;63,30
7790070342058;Favorita Codito Hierro 15x500g;Mendoza;63,30
7790070342065;Favorita Dedalito Hierro 15x500g;Mendoza;63,30
7790070320940;Fajitas Lucchetti 280 g;Mendoza;200,45
7790070621542;Favorita tapas de empanadas VIT x12 x 300g hojaldre;Mendoza;110,78
7790070621535;Favorita tapas de empanadas VIT x12 x 300g criolla;Mendoza;110,78
7790070621566;Favorita Pascualina hojaldre VIT x 400g;Mendoza;121,33
7790070621559;Favorita Pascualina criolla VIT x 400g;Mendoza;121,33
7790070035509;Formitas de Pollo Lucchetti 350 Gr;Mendoza;302,65
7790070321855;Fideos Tirabuzón sin TACC Matarazzo 500 Gr;Mendoza;271,58
7790070321862;Fideos Penne Rigate Mix Legumbres Matarazzo 500 Gr;Mendoza;277,23
7790236000570;Raviolitos 4 Quesos La Salteña 300 Gr;Mendoza;151,73
7790070936639;Café Instantáneo Fuerte Richmond Frasco 150 Gr;Mendoza;443,10
7790070411716;Arroz Gallo Oro 1 Kg;Mendoza;167,86
7790070411808;Arroz Parbolizado Lucchetti 1 Kg;Mendoza;145,54
7790070936479;Café Instantáneo Selección Arlistan 170 Gr;Mendoza;406,43
7790070507099;Yerba Mate con Palo Ecopack Cruz de Malta 500 Gr;Mendoza;237,03
7790070318640;Fideos Spaghetti Matarazzo 500 Gr;Mendoza;84,10
7790236001270;Tapas Pascualina Criolla La Salteña 2 Un 400 Gr;Mendoza;98,26
7790070321312;Fideos Tallarín Don Felipe 500 Gr;Mendoza;79,13
7790070321329;Fideos Spaghetti Don Felipe 500 Gr;Mendoza;79,13
7790070321336;Don Felipe By Terrabusi Tirabuzón 15x500 g;Mendoza;79,13
7790070321343;Fideos Mostacholes Don Felipe 500 Gr;Mendoza;79,13
7790070318329;Fideos Tirabuzones Lucchetti 500 Gr;Mendoza;69,68
77905321;Don Felipe Tallarín 20x500g;Mendoza;115,00
7794600009251;Fideos Mostacholes Rayados Don Felipe 500 Gr;Mendoza;115,00
7794600000333;Fideos Tirabuzones al Huevo Don Felipe 500 Gr;Mendoza;115,00
7798090852632;Vino Blanco Chardonnay Aime 750 Ml;Mendoza;423,21
7798090852502;Vino Blanco Dulce Natural Aime 750 Cc;Mendoza;423,21
7798090852649;Vino Rose Aime 750 Ml;Mendoza;423,21
7798090852533;Vino Tinto Malbec Aimé 750 Cc;Mendoza;423,21
7798090852526;Vino Tinto Cabernet Sauvignion Aimé 750 Cc;Mendoza;423,21
7798090852519;Vino Red Blend Aimé 750 Cc;Mendoza;423,21
7790070509123;Chamigo x 500 SIN TACC;Mendoza;189,90
7790070413574;Favorita Pan Rallado 20x450g;Mendoza;89,68
7790070413581;Favorita Pan Rallado 12x900g;Mendoza;163,53
7790070413598;Favorita Rebozador x450g;Mendoza;89,68
7790070413604;Favorita Rebozador x 900g;Mendoza;163,53
7790060009329;Aceite de Oliva Comestible Cocinero 500 Ml;Mendoza;385,95
7790070411860;Arroz Largo Fino Gallo 1000gr;Mendoza;112,95
7790070506917;Harina 000 con Vitamina B6 y B12 Blancaflor 1 Kg;Mendoza;65,94
7790070318992;Canale Spaguetti x 500 grs;Mendoza;50,11
7500435168656;Pañales Descartables Descartables Supersec Talle G Pampers 22 un;Mendoza;444,03
7500435168663;Pañales Descartables Descartables Supersec Talle M Pampers 26 un;Mendoza;444,03
7500435168670;Pañales Descartables Descartables Supersec Talle P Pampers 30 un;Mendoza;486,96
7500435168649;Pañales Descartables Descartables Supersec Talle XG Pampers 18 un;Mendoza;444,03
7500435168632;Pañales Descartables Descartables Supersec Talle XXG Pampers 16 un;Mendoza;444,03
7500435004718;Jabón Líquido para Ropa Botella Ace 800 ml;Mendoza;205,64
7500435156318;Jabón Líquido para Ropa Para Ropa con Downy Doypack Ace 800 ml;Mendoza;171,16
7500435200189;Jabón Líquido para Ropa Para Ropa con Downy Doypack Ace 800 ml;Mendoza;171,16
7500435139861;Jabón Líquido para Ropa Para Ropa Doypack Ace 1400 ml;Mendoza;279,79
7500435183918;Lavavajillas Aloe Magistral 300 cc;Mendoza;164,99
7500435183925;Lavavajillas Aloe Magistral 500 cc;Mendoza;274,99
7500435012515;Acondicionador Cuidado Clásico Pantene 400 ml;Mendoza;351,34
7500435168229;Acondicionador Cuidado Clásico Pantene 400 ml;Mendoza;351,34
3014260275143;Cartuchos Mach 3 Turbo Gillette 2 un;Mendoza;494,79
3014260802189;Cepillo Dental Complete Base Oral-B 1 un;Mendoza;135,06
7500435122764;Crema Dental Complete Menta Fresh Oral-B 70 un;Mendoza;143,19
7702018316687;Máquina Para Afeitar Minora Plus Fg Gillette 5 un;Mendoza;203,03
7702018983872;Máquina Para Afeitar Prestobarba 3 Cool Gillette 2 un;Mendoza;291,50
7506339363883;Pasta Dental 123 Mint Oral B 70 gr;Mendoza;106,48
7500435191838;Repuesto Máquina de Afeitar Venus Breeze Gillette 2 un;Mendoza;682,13
7500435012669;Shampoo 2 En 1 - Con Acondicionador Pantene 400 ml;Mendoza;351,34
7500435171991;Shampoo 2 En 1 - Con Acondicionador Pantene 400 ml;Mendoza;351,34
7500435012539;Shampoo 2 en 1 Cuidado Clásico Max Pro V Pantene 200 ml;Mendoza;234,99
7500435171984;Shampoo 2 en 1 Cuidado Clásico Max Pro V Pantene 200 ml;Mendoza;234,99
7500435012485;Shampoo Cuidado Clásico Pantene 400 ml;Mendoza;351,34
7500435172127;Shampoo Cuidado Clásico Pantene 400 ml;Mendoza;351,34
7500435012478;Shampoo Cuidado Clásico Max Pro V Pantene 200 ml;Mendoza;211,50
7500435172004;Shampoo Cuidado Clásico Max Pro V Pantene 200 ml;Mendoza;211,50
7500435176262;Shampoo Fuerza Recon. Max ProV Miracles Pantene 200 ml;Mendoza;262,51
7500435168465;Shampoo Fuerza Recon. Max ProV Miracles Pantene 200 ml;Mendoza;262,51
7500435193146;Toallas Higiénicas p/Menstruantes Plus Seca con Alas Always 8 un;Mendoza;156,35
7500435160674;Máquina Para Afeitar Prestobarba Azul Gillette 5 un;Mendoza;348,10
7500435169615;Máquina Para Afeitar Prestobarba Rosa Gillette 3 un;Mendoza;231,30
EAN;Descripción;Provincia;Precio
7500435170949;Cepillo Dental OB Complete Base Black Oral B 2 un;Mendoza;374,99
7500435183895;Lavavajilla Manzana Magistral 500 ml;Mendoza;250,16
7500435176194;Acondicionador Fuerza Recon. Max ProV Miracles Pantene 200 ml;Mendoza;290,60
7500435168281;Acondicionador Fuerza Recon. Max ProV Miracles Pantene 200 ml;Mendoza;290,60
7500435193078;Toallas Higiénicas p/Menstruantes Triple Prot. Suave Always 8 un;Mendoza;186,55
3014260273903;Espuma de Afeitar Espuma de Afeitar Regular en Aerosol Foamy 322 Ml Gillette 1 un;Mendoza;273,37
7500435188913;Pañales Descartables Pañal Talle Recién Nacido Confort Sec Ultra Pampers 20 Un Pampers 20 un;Mendoza;500,00
7790154000829;Vino Tinto Vin Up 1 Lt;Mendoza;116,12
7790154000836;Vino Blanco Vin Up 1 Lt;Mendoza;120,02
7790154008368;Jugo de Manzana Del Valle 200 Ml;Mendoza;47,48
7790154008375;Jugo de Naranja Del Valle 200 Ml;Mendoza;47,48
7790154008351;Jugo Multifruta Del Valle 200 Ml;Mendoza;47,48
7790154008344;Jugo Durazno Del Valle 200 Ml;Mendoza;47,48
7790154008337;Jugo Manzana Del Valle 200 Ml;Mendoza;47,48
7790154008320;Jugo Manzana Del Valle 1 L;Mendoza;158,25
7790154008382;Jugo Lima Del Valle 1 L;Mendoza;158,25
7791120098246;Arroz No Se Pasa Apóstoles 1kg;Mendoza;106,19
7791120031557;Arroz Largo Fino 00000 Molinos Ala 1 Kg;Mendoza;70,93
7791120031656;Arroz Largo Fino Apóstoles 1kg;Mendoza;90,31
7791120099816;Arroz Largo Fino Molinos Ala 1 Kg;Mendoza;127,19
7791120100208;Arroz Largo Fino Apóstoles 500gr;Mendoza;58,10
7791120100215;Arroz No Se Pasa Ni Se Pega Apóstoles 500gr;Mendoza;64,88
7791120098857;Tostada De Arroz Sin Tacc Apóstoles 150gr;Mendoza;100,65
7798338290103;Leche Larga Vida Entera Uht Apóstoles 1lt;Mendoza;85,72
7798338290110;Leche Larga Vida Parcialmente Descremada Uht Apóstoles 1lt;Mendoza;85,72
7798338290295;Leche Larga Vida Deslactosada Apóstoles 1lt;Mendoza;95,71
7798338290868;Apóstoles Descremada 0% grasa;Mendoza;84,40
7790360720382;Paté de Foie Swift Lata 90 Gr;Mendoza;64,17
7790360000132;Salchichas Swift 6 Un 225 Gr;Mendoza;125,53
7790360970053;Salchichas Junior 190 Gr Swift 6un;Mendoza;91,87
7790360026590;Hamburguesa Clásica Swift 12un;Mendoza;964,65
7790360966841;Medallones De Carne 276 Gr Swift 4un;Mendoza;178,59
7790360972149;Hamburguesa Kids 276 Gr Swift 4un;Mendoza;291,43
7790360965127;Pate de Foi La Blanca 90 Gr;Mendoza;71,74
7790360965714;Paté de Foi Tipo Provenzal Swift 85 Gr;Mendoza;121,01
7790360965707;Paté Jamón Ahumado Swift 85 Gr;Mendoza;132,93
7790360968548;Medallones De Carne Swift 828 Gr;Mendoza;722,68
7790310984109;Papas Fritas Clásicas Lisas Pehuamar 80gr;Mendoza;149,80
7790310983515;Papas Fritas Clásicas Lisas Pehuamar 145gr;Mendoza;146,28
7790310984123;Papas Fritas Clásicas Lisas Pehuamar 245gr;Mendoza;311,04
7790310983928;Maní Pelado Pehuamar 110 Gr;Mendoza;121,39
7790310984307;Palitos Salados Pep 120 Gr;Mendoza;159,72
7790310983362;Palitos Salados Clásicos Pehuamar 190gr;Mendoza;152,80
7790310984352;Palitos Salados Clásicos Pehuamar 90gr;Mendoza;114,44
7790310984338;Chizitos Maicitos Pehuamar 125gr;Mendoza;196,34
7790310984918;Chizitos tipo Caracolito Pehuamar 110gr;Mendoza;149,47
7790310984925;Chizitos tipo Caracolito Pehuamar 205gr;Mendoza;249,07
7790310984437;Mini Tosaditas sabor Queso Twistos 100 Gr;Mendoza;143,99
7790787004485;Yogur con frutas Entero Frutilla Ilolay 150 gr;Mendoza;69,11
7790787004492;Yogur con frutas Entero Durazno Ilolay 150 gr;Mendoza;69,11
7790787004744;Yogur con frutas Descremado Frutilla Ilolay 150 gr;Mendoza;69,11
7790787004997;Yogur con frutas Descremado Durazno Ilolay 150 gr;Mendoza;69,11
7790787006496;Dulce de Leche Clásico Maru Botana 400 gr;Mendoza;129,39
7790787002580;Leche Larga Vida Entera Record 1 lt;Mendoza;88,62
7790787085712;Leche Larga Vida Descremada Record 1 lt;Mendoza;88,62
7790787004317;Yogur Batido Entero Frutilla Ilolay 120 gr;Mendoza;45,10
7790787004355;Yogur Batido Entero Vainilla Ilolay 120 gr;Mendoza;45,10
7790787004461;Yogur Batido Descremado Frutilla Ilolay 120 gr;Mendoza;45,10
7790787004478;Yogur Batido Descremado Vainilla Ilolay 120 gr;Mendoza;45,10
7793940305009;Leche Fresca Entera Tenor Graso 3% Armonía 1lt;Mendoza;64,52
7790742330703;Leche Armonía Ultra Parcialmente Descremada 2% Sachet 1 L;Mendoza;64,52
7793940306006;Leche Armonía Ultra Parcialmente Descremada 1% Sachet 1 L;Mendoza;64,52
7790742357007;Leche Entera Clásica Larga Vida Cartón La Serenísima 1 Lt;Mendoza;115,51
7790742357403;Leche Parcialmente Descremada Larga Vida Tenor Graso 2 % La Serenísima 1 Lt;Mendoza;119,03
7790742362100;Leche Descremada Uat La Serenisima 1 Lt;Mendoza;82,48
7790742436108;Leche en Polvo Entera La Serenisima 200g;Mendoza;194,78
7790742436405;Leche en Polvo Descremada Fortificada La Serenísima 400 Gr;Mendoza;359,46
7790742770301;Crema para cocinar La Serenisima 200 cc;Mendoza;137,07
7790742771506;Crema de Leche La Serenísima 520 Ml;Mendoza;312,29
7790742067005;Dulce de Leche Repostero La Serenísima 400 Gr;Mendoza;130,13
7790742625205;Dulce de Leche Estilo Colonial La Serenísima 400 Gr;Mendoza;181,38
7790742625304;Dulce de Leche Clásico La Serenísima 400 Gr;Mendoza;157,67
7793940052002;Manteca Extra La Serenísima 100 Gr;Mendoza;79,28
7793940054006;Manteca La Serenísima 200 Gr;Mendoza;122,99
7790742102805;Ricotta Entera Garcia 500 Gr;Mendoza;221,35
7790742336200;Leche Parcialmente Descremada 2% Brick Armonia 1 Lt;Mendoza;89,68
7793940361005;Leche Descremada Fortificada Uat Armonia 1% 1 Lt;Mendoza;89,68
7790742330109;Crema De Leche Para Cocinar Tenor Graso 20% Armonía 200cc;Mendoza;100,87
7790742437600;Leche en Polvo Modificada con Vitaminas Armonía 400 grs;Mendoza;376,81
7790742437501;Leche en Polvo Modificada con Vitaminas Armonía 800 grs;Mendoza;708,82
7790742669001;Manteca Untable a base de Crema y Ac. Armonía 200 Gr;Mendoza;194,12
7790742329103;Queso Rallado Armonía 120 Gr;Mendoza;195,18
EAN;Descripción;Provincia;Precio
7790742332011;láctea Bebida Armonía 900cc Vainilla;Mendoza;126,60
7790742332028;láctea Bebida Armonía 900cc Frutilla;Mendoza;126,60
7792798007424;Cerveza Retornable Quilmes Bajo Cero 1 lt;Mendoza;118,93
7792798007219;Cerveza Retornable Quilmes Bajo Cero 970 cc;Mendoza;118,93
7792798000395;Cerveza Porrón Retornable Brahma 340 cc;Mendoza;47,19
7792798003778;Cerveza Porrón Retornable Budweiser 340 cc;Mendoza;54,46
7792798011087;Cerveza Porrón Retornable Quilmes Clásica 340 cc;Mendoza;48,87
7792798007547;Cerveza Long Neck Quilmes Clásica 340 cc;Mendoza;48,87
7792798005871;Cerveza Rubia en Lata Brahma 353 cc;Mendoza;78,81
7792798011018;Cerveza Rubia en Lata Quilmes Clásica 354 cc;Mendoza;62,67
7791813421153;Gaseosa Naranja Mirinda 1.5 lt;Mendoza;80,82
7791813777045;Gaseosa Lima Limón 7up 1.5 lt;Mendoza;120,95
7791813420057;Gaseosa Cola Pepsi 500 cc;Mendoza;72,19
7791813421238;Gaseosa Lima Limón H2oh! 1500 cc;Mendoza;123,45
7791813113102;Bebida Isotónica Cool bue Gatorade 300 cc;Mendoza;71,90
7791813113300;Bebida Isotónica Frutas tropicales Gatorade 300 cc;Mendoza;71,90
7791813080022;Gaseosa Pomelo Paso de los toros 500 cc;Mendoza;69,83
7791813421603;Agua Saborizada Citrus con Gas H2oh! 1.5 lt;Mendoza;111,23
7791813421917;Agua Saborizada Limoneto con Gas H2oh! 1.5 lt;Mendoza;111,14
7791813420583;Gaseosa Lima Limón Free 7up 500 cc;Mendoza;67,79
7791813421351;Gaseosa Cola Light Pepsi 1.5 lt;Mendoza;138,74
7791813423386;Gaseosa Pomelo Regular Paso de los Toros 2.25 lt;Mendoza;175,93
7791813421580;Gaseosa Lima Limón Free 7up 1500 cc;Mendoza;153,38
7792798010486;Cerveza Porrón Retornable Quilmes 0.0% 340 cc;Mendoza;48,85
7792798007738;Cerveza Botella Retornable Quilmes 1890 1 lt;Mendoza;163,32
7792798001255;Cerveza Porrón Retornable Quilmes Stout 340 cc;Mendoza;55,28
7792798002153;Cerveza Porrón Retornable Andes Origen Roja 340 cc;Mendoza;78,16
7791813555049;Gaseosa Cola Pepsi 1.5 lt;Mendoza;142,43
7790199603467;Fideos Spaghetti De Sémola De Trigo Candeal Morixe 500gr;Mendoza;71,24
7790199603474;Fideos Tallarin De Sémola De Trigo Candeal Morixe 500gr;Mendoza;71,24
7790199603481;Fideos Tirabuzon De Sémola De Trigo Candeal Morixe 500gr;Mendoza;71,24
7790199603504;Fideos Mostachol De Sémola De Trigo Candeal Morixe 500gr;Mendoza;71,24
7790199603511;Fideos Penne Rigate De Sémola De Trigo Candeal Morixe 500gr;Mendoza;71,24
7790199604075;Harina 3/0 Morixe Fortivac 1kg;Mendoza;62,00
7790199604082;Harina 4/0 Morixe Fortivac 1kg;Mendoza;81,12
7790199604099;Harina Leudante Morixe Fortivac 1kg;Mendoza;93,60
7790199603856;Harina de Trigo Integral Morixe 1 Kg;Mendoza;108,76
7790199602927;Pan Rallado Morixe 10 Un 1 Kg;Mendoza;165,97
7790199602941;Rebozador Morixe 10 Un 1 Kg;Mendoza;165,97
7790199603320;Avena Instantanea Morixe 300 Gr;Mendoza;136,89
7790199603306;Avena Tradicional Morixe 300 Gr;Mendoza;136,89
7790315000149;Agua de Mesa Sin Gas Villa del Sur 1.65 lt;Mendoza;87,23
7790315058706;Agua Mineral Sin Gas Bajo Sodio Ser 1.5 lt;Mendoza;67,44
7798062541397;Agua Mineral Sin Gas en Bidón Villa del Sur 6.25 lt;Mendoza;236,38
7798062542073;Agua Saborizada Citrus con Gas Ser 1.5 lt;Mendoza;123,71
7798062545470;Agua Mineral Sin Gas Ser 2250 cc;Mendoza;83,97
7798062543919;Agua Saborizada Manzana Brio 1.5 lt;Mendoza;57,09
7798062543926;Agua Saborizada Naranja Brio 1.5 lt;Mendoza;57,08
7798062543933;Agua Saborizada Pomelo Brio 1.5 lt;Mendoza;60,51
7798062542097;Gaseosa Citrus Ser 500 cc;Mendoza;60,70
7798062540819;Gaseosa Citrus Ser 2250 cc;Mendoza;171,81
7798062542004;Gaseosa Limón Ser 500 cc;Mendoza;63,62
7798062541946;Gaseosa Limón Ser 2250 cc;Mendoza;180,75
7791337000698;Postrecito Dulce de Leche Serenito 100 gr;Mendoza;60,17
7791337603325;Yogur Bebible Descremado Frutilla La Serenísima 900 gr;Mendoza;127,71
7791337603318;Yogur Bebible Descremado Vainilla La Serenísima 900 gr;Mendoza;127,48
7791337003569;Yogur Cremoso Descremado Frutilla La Serenísima 120 gr;Mendoza;47,53
7791337004160;Yogur Cremoso Entero Con Cereales Yogurísimo 166 gr;Mendoza;134,86
7791337004139;Yogur Cremoso Entero Natural Yogurísimo 190 gr;Mendoza;113,52
7791337004061;Yogur Firme Descremado Frutilla Ser 190 gr;Mendoza;111,14
7791337003620;Queso Untable Fortificado con Vitaminas Libre de Gluten Apto Celíaco Light Casancrem 200 gr;Mendoza;183,92
7791337004450;Yogur Bebible Sachet Sabor Frutilla García 900 ml;Mendoza;95,57
7791337004467;Yogur Bebible Sachet Sabor Vainilla García 900 ml;Mendoza;95,57
7791337003613;Queso Crema Clásico Casancream 200 gr;Mendoza;183,92
7791337060500;Yogur Danonino Yogur formula infantil bebible Danonino 100 gr;Mendoza;103,23
7791337004481;Yogur Intantil Sabor Vainilla Garcia 140 gr;Mendoza;108,24
7791337004511;Queso Crema Formato Familiar Garcia 290 gr;Mendoza;179,35
7791337003323;Yogur Bebible Entero con Probióticos Bebible Yogurisimo 185 gr;Mendoza;128,16
7791337603219;Yogur LS Clásico batido entero 120 g;Mendoza;44,84
7791337004474;Yogur Garcia preformado sabor frutilla 140g;Mendoza;121,39
7791337002272;Yogur Ser c/ Colchon Frut y Cereal 158gr;Mendoza;127,19
7795323002123;Leche Infantil 2 La Serenísima Baby 200 ml;Mendoza;62,76
7795323773504;Leche Infantil 4 La Serenísima Baby 200 ml;Mendoza;61,61
7792799000073;Agua Mineral con Gas Eco de Los Andes 1.5 Lt;Mendoza;71,30
7792931001050;Agua Mineralizada con Gas Glaciar 1.5 Lt;Mendoza;76,03
7792799000905;Agua Mineral sin Gas Nestlé Pureza Vital 1.5 Lt;Mendoza;63,98
7613287376947;Alimento para Gatitos Cat Chow 500 Gr;Mendoza;215,23
7613037043693;y;Mendoza;88,04
7613287171610;Café Dolca Suave Sobrecito 8G;Mendoza;57,28
7613287290380;Café Instantáneo Tradición;Mendoza;350,60
7891000288801;Cereales NESFIT Cereal Trad Sin Azucar 24x220g XW;Mendoza;390,17
7613287149145;Cacao NESCAO PTST PlvChoc s/TACC 12x300g;Mendoza;118,07
EAN;Descripción;Provincia;Precio
7792931000022;Agua Mineralizada sin Gas Glaciar 1,5 Lt;Mendoza;81,69
7792799000011;Agua Mineral sin Gas Eco de Los Andes 500 Cc;Mendoza;65,36
7613287530516;Leche Infantil 3 RTD Ecosorbete;Mendoza;71,55
7613287427601;NESTUMMcer s/Azr GlobalPack 10x125gAR;Mendoza;223,00
7613287377210;Alimento para Gatos Adultos Sabor Pescado Cat Chow 500 Gr;Mendoza;251,42
8445290055866;Alimento para gatos GATI Salmon con Pollo 10x500g AR;Mendoza;216,36
8445290094773;Alimento para perros DOGUI Adultos Todos los Tamaños 8x1kgAR;Mendoza;245,00
8445290266460;Almento para perros DOG CHOW Adulto M/G SinCol 8x1kg AR;Mendoza;466,00
7613287239822;Café NESCAFE DOLCA Cappuccino 96x12.5g AR;Mendoza;55,00
7613287867841;Leche en polvo NIDO FortiGrow Prebioticos Sfpk12x400gAR;Mendoza;468,00
7613287763464;Leche en polvo SVELTY Figura lata 12x370g;Mendoza;498,60
7891000345399;Caldo Verdura Maggi 12 un;Mendoza;70,48
7891000345344;Caldo Gallina Maggi 12 un;Mendoza;70,48
8445290060952;Puré de Papas Chef 100 Gr;Mendoza;115,00
7790790120257;Conserva de Arveja Secas Remojadas Inca 350 gr;Mendoza;47,49
7790790124293;Lentejas Secas Remojadas en Lata Inca 350 gr;Mendoza;76,58
7798111060909;Postrecito Chocolate Yatasto 100 gr;Mendoza;41,10
7798111060916;Postrecito Vainilla Yatasto 100 gr;Mendoza;41,10
7798111060978;Postrecito Dulce de Leche Yatasto 100 gr;Mendoza;41,10
7798111060169;Yogur Bebible Descremado Frutilla Yatasto 1 lt;Mendoza;106,68
7798111060190;Yogur Bebible Descremado Vainilla Yatasto 1 lt;Mendoza;106,68
7790957000545;Alfajor Chocolate Jorgito 6 un;Mendoza;173,34
7794906000273;Snacks Sabor Queso Sin Tacc Kapac 100 gr;Mendoza;101,71
7794906000280;Snacks Sabor Pizza Sin Tacc Kapac 100 gr;Mendoza;101,71
7794906000297;Snacks Sabor Jamón Ahumado Sin Tacc Kapac 100 gr;Mendoza;101,71
